pm_id,localized_name,tech_id,era,pmg,owner_chain,pm_kind,stat_rule,notes
pm_modern_tobacco_goods_agriculture_18,Self-Optimising Tobacco Ecologies,tech_agriculture_18,18,pmg_tobacco_agriculture,tech_agriculture,Goods,AG-TOBACCO,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_tobacco_goods_agriculture_8, pm_tobacco_goods_agriculture_9, pm_tobacco_goods_agriculture_10), then continue that same step for every new PM. goods_input_industrial_chemicals_add +1/generation, goods_input_industrial_robots_add +0.5/generation, goods_input_oil_add +1/generation, goods_input_software_add +0.5/generation, goods_output_tobacco_add +50/generation. Employment/domain side effects follow stat_rule AG-TOBACCO; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_wine_goods_agriculture_18,Self-Optimising Wine Ecologies,tech_agriculture_18,18,pmg_wine_agriculture,tech_agriculture,Goods,AG-WINE,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_wine_goods_agriculture_8, pm_wine_goods_agriculture_9, pm_wine_goods_agriculture_10), then continue that same step for every new PM. goods_input_industrial_chemicals_add +2/generation, goods_input_industrial_robots_add +0.5/generation, goods_input_oil_add +1/generation, goods_input_software_add +0.5/generation, goods_output_wine_add +50/generation. Employment/domain side effects follow stat_rule AG-WINE; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_opium_goods_agriculture_18,Self-Optimising Opium Ecologies,tech_agriculture_18,18,pmg_opium_agriculture,tech_agriculture,Goods,AG-OPIUM,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_opium_goods_agriculture_8, pm_opium_goods_agriculture_9, pm_opium_goods_agriculture_10), then continue that same step for every new PM. goods_input_industrial_chemicals_add +2/generation, goods_input_industrial_robots_add +0.5/generation, goods_input_oil_add +1/generation, goods_input_software_add +0.5/generation, goods_output_opium_add +50/generation. Employment/domain side effects follow stat_rule AG-OPIUM; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_rubber_goods_agriculture_18,Self-Optimising Natural Rubber Ecologies,tech_agriculture_18,18,pmg_rubber_agriculture,tech_agriculture,Goods,AG-RUBBER,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_rubber_goods_agriculture_8, pm_rubber_goods_agriculture_9, pm_rubber_goods_agriculture_10), then continue that same step for every new PM. goods_input_industrial_chemicals_add +1/generation, goods_input_industrial_robots_add +0.5/generation, goods_input_oil_add +1/generation, goods_input_software_add +0.5/generation, goods_output_rubber_add +100/generation. Employment/domain side effects follow stat_rule AG-RUBBER; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_grain_goods_agriculture_19,Programmable Grain Biosystems,tech_agriculture_19,19,pmg_grain_agriculture,tech_agriculture,Goods,AG-GRAIN,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_grain_goods_agriculture_8, pm_grain_goods_agriculture_9, pm_grain_goods_agriculture_10), then continue that same step for every new PM. goods_input_industrial_chemicals_add +1/generation, goods_input_industrial_robots_add +0.5/generation, goods_input_oil_add +1/generation, goods_input_software_add +0.5/generation, goods_output_grain_add +100/generation. Employment/domain side effects follow stat_rule AG-GRAIN; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_fabric_goods_agriculture_19,Programmable Fiber Biosystems,tech_agriculture_19,19,pmg_fabric_agriculture,tech_agriculture,Goods,AG-FABRIC,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_fabric_goods_agriculture_8, pm_fabric_goods_agriculture_9, pm_fabric_goods_agriculture_10), then continue that same step for every new PM. goods_input_industrial_chemicals_add +1/generation, goods_input_industrial_robots_add +0.5/generation, goods_input_oil_add +1/generation, goods_input_software_add +0.5/generation, goods_output_fabric_add +100/generation. Employment/domain side effects follow stat_rule AG-FABRIC; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_fish_goods_agriculture_19,Programmable Fish Biosystems,tech_agriculture_19,19,pmg_fish_agriculture,tech_agriculture,Goods,AG-FISH,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_fish_goods_agriculture_8, pm_fish_goods_agriculture_9, pm_fish_goods_agriculture_10), then continue that same step for every new PM. goods_input_industrial_chemicals_add +1/generation, goods_input_industrial_robots_add +1/generation, goods_input_oil_add +1/generation, goods_input_software_add +0.5/generation, goods_input_steamers_add +0.5/generation, goods_output_fish_add +100/generation. Employment/domain side effects follow stat_rule AG-FISH; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_meat_goods_agriculture_19,Programmable Meat Biosystems,tech_agriculture_19,19,pmg_meat_agriculture,tech_agriculture,Goods,AG-MEAT,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_meat_goods_agriculture_8, pm_meat_goods_agriculture_9, pm_meat_goods_agriculture_10), then continue that same step for every new PM. goods_input_electricity_add +1/generation, goods_input_grain_add +10/generation, goods_input_industrial_chemicals_add +1/generation, goods_input_industrial_robots_add +0.5/generation, goods_input_software_add +0.5/generation, goods_output_fabric_add +10/generation, goods_output_meat_add +100/generation. Employment/domain side effects follow stat_rule AG-MEAT; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_fruit_goods_agriculture_19,Programmable Fruit Biosystems,tech_agriculture_19,19,pmg_fruit_agriculture,tech_agriculture,Goods,AG-FRUIT,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_fruit_goods_agriculture_8, pm_fruit_goods_agriculture_9, pm_fruit_goods_agriculture_10), then continue that same step for every new PM. goods_input_industrial_chemicals_add +1/generation, goods_input_industrial_robots_add +0.5/generation, goods_input_oil_add +1/generation, goods_input_software_add +0.5/generation, goods_output_fruit_add +100/generation. Employment/domain side effects follow stat_rule AG-FRUIT; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_tea_goods_agriculture_19,Programmable Tea Biosystems,tech_agriculture_19,19,pmg_tea_agriculture,tech_agriculture,Goods,AG-TEA,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_tea_goods_agriculture_8, pm_tea_goods_agriculture_9, pm_tea_goods_agriculture_10), then continue that same step for every new PM. goods_input_industrial_chemicals_add +1/generation, goods_input_industrial_robots_add +0.5/generation, goods_input_oil_add +1/generation, goods_input_software_add +0.5/generation, goods_output_tea_add +50/generation. Employment/domain side effects follow stat_rule AG-TEA; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_coffee_goods_agriculture_19,Programmable Coffee Biosystems,tech_agriculture_19,19,pmg_coffee_agriculture,tech_agriculture,Goods,AG-COFFEE,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_coffee_goods_agriculture_8, pm_coffee_goods_agriculture_9, pm_coffee_goods_agriculture_10), then continue that same step for every new PM. goods_input_industrial_chemicals_add +1/generation, goods_input_industrial_robots_add +0.5/generation, goods_input_oil_add +1/generation, goods_input_software_add +0.5/generation, goods_output_coffee_add +50/generation. Employment/domain side effects follow stat_rule AG-COFFEE; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_tobacco_goods_agriculture_19,Programmable Tobacco Biosystems,tech_agriculture_19,19,pmg_tobacco_agriculture,tech_agriculture,Goods,AG-TOBACCO,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_tobacco_goods_agriculture_8, pm_tobacco_goods_agriculture_9, pm_tobacco_goods_agriculture_10), then continue that same step for every new PM. goods_input_industrial_chemicals_add +1/generation, goods_input_industrial_robots_add +0.5/generation, goods_input_oil_add +1/generation, goods_input_software_add +0.5/generation, goods_output_tobacco_add +50/generation. Employment/domain side effects follow stat_rule AG-TOBACCO; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_wine_goods_agriculture_19,Programmable Wine Biosystems,tech_agriculture_19,19,pmg_wine_agriculture,tech_agriculture,Goods,AG-WINE,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_wine_goods_agriculture_8, pm_wine_goods_agriculture_9, pm_wine_goods_agriculture_10), then continue that same step for every new PM. goods_input_industrial_chemicals_add +2/generation, goods_input_industrial_robots_add +0.5/generation, goods_input_oil_add +1/generation, goods_input_software_add +0.5/generation, goods_output_wine_add +50/generation. Employment/domain side effects follow stat_rule AG-WINE; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_opium_goods_agriculture_19,Programmable Opium Biosystems,tech_agriculture_19,19,pmg_opium_agriculture,tech_agriculture,Goods,AG-OPIUM,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_opium_goods_agriculture_8, pm_opium_goods_agriculture_9, pm_opium_goods_agriculture_10), then continue that same step for every new PM. goods_input_industrial_chemicals_add +2/generation, goods_input_industrial_robots_add +0.5/generation, goods_input_oil_add +1/generation, goods_input_software_add +0.5/generation, goods_output_opium_add +50/generation. Employment/domain side effects follow stat_rule AG-OPIUM; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_rubber_goods_agriculture_19,Programmable Natural Rubber Biosystems,tech_agriculture_19,19,pmg_rubber_agriculture,tech_agriculture,Goods,AG-RUBBER,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_rubber_goods_agriculture_8, pm_rubber_goods_agriculture_9, pm_rubber_goods_agriculture_10), then continue that same step for every new PM. goods_input_industrial_chemicals_add +1/generation, goods_input_industrial_robots_add +0.5/generation, goods_input_oil_add +1/generation, goods_input_software_add +0.5/generation, goods_output_rubber_add +100/generation. Employment/domain side effects follow stat_rule AG-RUBBER; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_grain_goods_agriculture_20,Synthetic Grain Fabrication,tech_agriculture_20,20,pmg_grain_agriculture,tech_agriculture,Goods,AG-GRAIN,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_grain_goods_agriculture_8, pm_grain_goods_agriculture_9, pm_grain_goods_agriculture_10), then continue that same step for every new PM. goods_input_industrial_chemicals_add +1/generation, goods_input_industrial_robots_add +0.5/generation, goods_input_oil_add +1/generation, goods_input_software_add +0.5/generation, goods_output_grain_add +100/generation. Employment/domain side effects follow stat_rule AG-GRAIN; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_fabric_goods_agriculture_20,Synthetic Fiber Fabrication,tech_agriculture_20,20,pmg_fabric_agriculture,tech_agriculture,Goods,AG-FABRIC,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_fabric_goods_agriculture_8, pm_fabric_goods_agriculture_9, pm_fabric_goods_agriculture_10), then continue that same step for every new PM. goods_input_industrial_chemicals_add +1/generation, goods_input_industrial_robots_add +0.5/generation, goods_input_oil_add +1/generation, goods_input_software_add +0.5/generation, goods_output_fabric_add +100/generation. Employment/domain side effects follow stat_rule AG-FABRIC; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_fish_goods_agriculture_20,Synthetic Fish Fabrication,tech_agriculture_20,20,pmg_fish_agriculture,tech_agriculture,Goods,AG-FISH,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_fish_goods_agriculture_8, pm_fish_goods_agriculture_9, pm_fish_goods_agriculture_10), then continue that same step for every new PM. goods_input_industrial_chemicals_add +1/generation, goods_input_industrial_robots_add +1/generation, goods_input_oil_add +1/generation, goods_input_software_add +0.5/generation, goods_input_steamers_add +0.5/generation, goods_output_fish_add +100/generation. Employment/domain side effects follow stat_rule AG-FISH; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_meat_goods_agriculture_20,Synthetic Meat Fabrication,tech_agriculture_20,20,pmg_meat_agriculture,tech_agriculture,Goods,AG-MEAT,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_meat_goods_agriculture_8, pm_meat_goods_agriculture_9, pm_meat_goods_agriculture_10), then continue that same step for every new PM. goods_input_electricity_add +1/generation, goods_input_grain_add +10/generation, goods_input_industrial_chemicals_add +1/generation, goods_input_industrial_robots_add +0.5/generation, goods_input_software_add +0.5/generation, goods_output_fabric_add +10/generation, goods_output_meat_add +100/generation. Employment/domain side effects follow stat_rule AG-MEAT; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_fruit_goods_agriculture_20,Synthetic Fruit Fabrication,tech_agriculture_20,20,pmg_fruit_agriculture,tech_agriculture,Goods,AG-FRUIT,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_fruit_goods_agriculture_8, pm_fruit_goods_agriculture_9, pm_fruit_goods_agriculture_10), then continue that same step for every new PM. goods_input_industrial_chemicals_add +1/generation, goods_input_industrial_robots_add +0.5/generation, goods_input_oil_add +1/generation, goods_input_software_add +0.5/generation, goods_output_fruit_add +100/generation. Employment/domain side effects follow stat_rule AG-FRUIT; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_tea_goods_agriculture_20,Synthetic Tea Fabrication,tech_agriculture_20,20,pmg_tea_agriculture,tech_agriculture,Goods,AG-TEA,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_tea_goods_agriculture_8, pm_tea_goods_agriculture_9, pm_tea_goods_agriculture_10), then continue that same step for every new PM. goods_input_industrial_chemicals_add +1/generation, goods_input_industrial_robots_add +0.5/generation, goods_input_oil_add +1/generation, goods_input_software_add +0.5/generation, goods_output_tea_add +50/generation. Employment/domain side effects follow stat_rule AG-TEA; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_coffee_goods_agriculture_20,Synthetic Coffee Fabrication,tech_agriculture_20,20,pmg_coffee_agriculture,tech_agriculture,Goods,AG-COFFEE,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_coffee_goods_agriculture_8, pm_coffee_goods_agriculture_9, pm_coffee_goods_agriculture_10), then continue that same step for every new PM. goods_input_industrial_chemicals_add +1/generation, goods_input_industrial_robots_add +0.5/generation, goods_input_oil_add +1/generation, goods_input_software_add +0.5/generation, goods_output_coffee_add +50/generation. Employment/domain side effects follow stat_rule AG-COFFEE; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_tobacco_goods_agriculture_20,Synthetic Tobacco Fabrication,tech_agriculture_20,20,pmg_tobacco_agriculture,tech_agriculture,Goods,AG-TOBACCO,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_tobacco_goods_agriculture_8, pm_tobacco_goods_agriculture_9, pm_tobacco_goods_agriculture_10), then continue that same step for every new PM. goods_input_industrial_chemicals_add +1/generation, goods_input_industrial_robots_add +0.5/generation, goods_input_oil_add +1/generation, goods_input_software_add +0.5/generation, goods_output_tobacco_add +50/generation. Employment/domain side effects follow stat_rule AG-TOBACCO; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_wine_goods_agriculture_20,Synthetic Wine Fabrication,tech_agriculture_20,20,pmg_wine_agriculture,tech_agriculture,Goods,AG-WINE,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_wine_goods_agriculture_8, pm_wine_goods_agriculture_9, pm_wine_goods_agriculture_10), then continue that same step for every new PM. goods_input_industrial_chemicals_add +2/generation, goods_input_industrial_robots_add +0.5/generation, goods_input_oil_add +1/generation, goods_input_software_add +0.5/generation, goods_output_wine_add +50/generation. Employment/domain side effects follow stat_rule AG-WINE; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_opium_goods_agriculture_20,Synthetic Opium Fabrication,tech_agriculture_20,20,pmg_opium_agriculture,tech_agriculture,Goods,AG-OPIUM,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_opium_goods_agriculture_8, pm_opium_goods_agriculture_9, pm_opium_goods_agriculture_10), then continue that same step for every new PM. goods_input_industrial_chemicals_add +2/generation, goods_input_industrial_robots_add +0.5/generation, goods_input_oil_add +1/generation, goods_input_software_add +0.5/generation, goods_output_opium_add +50/generation. Employment/domain side effects follow stat_rule AG-OPIUM; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_rubber_goods_agriculture_20,Synthetic Natural Rubber Fabrication,tech_agriculture_20,20,pmg_rubber_agriculture,tech_agriculture,Goods,AG-RUBBER,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_rubber_goods_agriculture_8, pm_rubber_goods_agriculture_9, pm_rubber_goods_agriculture_10), then continue that same step for every new PM. goods_input_industrial_chemicals_add +1/generation, goods_input_industrial_robots_add +0.5/generation, goods_input_oil_add +1/generation, goods_input_software_add +0.5/generation, goods_output_rubber_add +100/generation. Employment/domain side effects follow stat_rule AG-RUBBER; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_coal_goods_mining_11,Autonomous Deep Coal Extraction,tech_mining_11,11,pmg_coal_mining,tech_mining,Goods,MINE-COAL,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_coal_goods_mining_8, pm_coal_goods_mining_9, pm_coal_goods_mining_10), then continue that same step for every new PM. goods_input_electricity_add +2/generation, goods_input_industrial_robots_add +2/generation, goods_input_software_add +0.5/generation, goods_output_coal_add +50/generation. Employment/domain side effects follow stat_rule MINE-COAL; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_gold_goods_mining_11,Autonomous Deep Gold Extraction,tech_mining_11,11,pmg_gold_mining,tech_mining,Goods,MINE-GOLD,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_gold_goods_mining_8, pm_gold_goods_mining_9, pm_gold_goods_mining_10), then continue that same step for every new PM. goods_input_electricity_add +2/generation, goods_input_industrial_robots_add +2/generation, goods_input_oil_add +2/generation, goods_input_software_add +0.5/generation, goods_output_gold_add +50/generation. Employment/domain side effects follow stat_rule MINE-GOLD; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_iron_goods_mining_11,Autonomous Deep Iron Extraction,tech_mining_11,11,pmg_iron_mining,tech_mining,Goods,MINE-IRON,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_iron_goods_mining_8, pm_iron_goods_mining_9, pm_iron_goods_mining_10), then continue that same step for every new PM. goods_input_electricity_add +2/generation, goods_input_industrial_robots_add +2/generation, goods_input_oil_add +2/generation, goods_input_software_add +0.5/generation, goods_output_iron_add +100/generation. Employment/domain side effects follow stat_rule MINE-IRON; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_lead_goods_mining_11,Autonomous Deep Lead Extraction,tech_mining_11,11,pmg_lead_mining,tech_mining,Goods,MINE-LEAD,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_lead_goods_mining_8, pm_lead_goods_mining_9, pm_lead_goods_mining_10), then continue that same step for every new PM. goods_input_electricity_add +2/generation, goods_input_industrial_robots_add +2/generation, goods_input_oil_add +2/generation, goods_input_software_add +0.5/generation, goods_output_gold_add +1/generation, goods_output_lead_add +50/generation. Employment/domain side effects follow stat_rule MINE-LEAD; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_oil_goods_mining_11,Autonomous Deep Oil Extraction,tech_mining_11,11,pmg_oil_mining,tech_mining,Goods,MINE-OIL,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_oil_goods_mining_8, pm_oil_goods_mining_9, pm_oil_goods_mining_10), then continue that same step for every new PM. goods_input_industrial_robots_add +0.5/generation, goods_input_software_add +0.5/generation, goods_output_oil_add +25/generation. Employment/domain side effects follow stat_rule MINE-OIL; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_sulfur_goods_mining_11,Autonomous Deep Sulfur Extraction,tech_mining_11,11,pmg_sulfur_mining,tech_mining,Goods,MINE-SULFUR,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_sulfur_goods_mining_8, pm_sulfur_goods_mining_9, pm_sulfur_goods_mining_10), then continue that same step for every new PM. goods_input_electricity_add +2/generation, goods_input_industrial_robots_add +2/generation, goods_input_oil_add +2/generation, goods_input_software_add +0.5/generation, goods_output_sulfur_add +50/generation. Employment/domain side effects follow stat_rule MINE-SULFUR; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_coal_goods_mining_12,Precision Coal Ore Processing,tech_mining_12,12,pmg_coal_mining,tech_mining,Goods,MINE-COAL,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_coal_goods_mining_8, pm_coal_goods_mining_9, pm_coal_goods_mining_10), then continue that same step for every new PM. goods_input_electricity_add +2/generation, goods_input_industrial_robots_add +2/generation, goods_input_software_add +0.5/generation, goods_output_coal_add +50/generation. Employment/domain side effects follow stat_rule MINE-COAL; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_gold_goods_mining_12,Precision Gold Ore Processing,tech_mining_12,12,pmg_gold_mining,tech_mining,Goods,MINE-GOLD,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_gold_goods_mining_8, pm_gold_goods_mining_9, pm_gold_goods_mining_10), then continue that same step for every new PM. goods_input_electricity_add +2/generation, goods_input_industrial_robots_add +2/generation, goods_input_oil_add +2/generation, goods_input_software_add +0.5/generation, goods_output_gold_add +50/generation. Employment/domain side effects follow stat_rule MINE-GOLD; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_iron_goods_mining_12,Precision Iron Ore Processing,tech_mining_12,12,pmg_iron_mining,tech_mining,Goods,MINE-IRON,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_iron_goods_mining_8, pm_iron_goods_mining_9, pm_iron_goods_mining_10), then continue that same step for every new PM. goods_input_electricity_add +2/generation, goods_input_industrial_robots_add +2/generation, goods_input_oil_add +2/generation, goods_input_software_add +0.5/generation, goods_output_iron_add +100/generation. Employment/domain side effects follow stat_rule MINE-IRON; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_lead_goods_mining_12,Precision Lead Ore Processing,tech_mining_12,12,pmg_lead_mining,tech_mining,Goods,MINE-LEAD,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_lead_goods_mining_8, pm_lead_goods_mining_9, pm_lead_goods_mining_10), then continue that same step for every new PM. goods_input_electricity_add +2/generation, goods_input_industrial_robots_add +2/generation, goods_input_oil_add +2/generation, goods_input_software_add +0.5/generation, goods_output_gold_add +1/generation, goods_output_lead_add +50/generation. Employment/domain side effects follow stat_rule MINE-LEAD; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_oil_goods_mining_12,Precision Oil Ore Processing,tech_mining_12,12,pmg_oil_mining,tech_mining,Goods,MINE-OIL,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_oil_goods_mining_8, pm_oil_goods_mining_9, pm_oil_goods_mining_10), then continue that same step for every new PM. goods_input_industrial_robots_add +0.5/generation, goods_input_software_add +0.5/generation, goods_output_oil_add +25/generation. Employment/domain side effects follow stat_rule MINE-OIL; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_sulfur_goods_mining_12,Precision Sulfur Ore Processing,tech_mining_12,12,pmg_sulfur_mining,tech_mining,Goods,MINE-SULFUR,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_sulfur_goods_mining_8, pm_sulfur_goods_mining_9, pm_sulfur_goods_mining_10), then continue that same step for every new PM. goods_input_electricity_add +2/generation, goods_input_industrial_robots_add +2/generation, goods_input_oil_add +2/generation, goods_input_software_add +0.5/generation, goods_output_sulfur_add +50/generation. Employment/domain side effects follow stat_rule MINE-SULFUR; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_coal_goods_mining_13,Robotic Subsurface Coal Extraction,tech_mining_13,13,pmg_coal_mining,tech_mining,Goods,MINE-COAL,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_coal_goods_mining_8, pm_coal_goods_mining_9, pm_coal_goods_mining_10), then continue that same step for every new PM. goods_input_electricity_add +2/generation, goods_input_industrial_robots_add +2/generation, goods_input_software_add +0.5/generation, goods_output_coal_add +50/generation. Employment/domain side effects follow stat_rule MINE-COAL; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_gold_goods_mining_13,Robotic Subsurface Gold Extraction,tech_mining_13,13,pmg_gold_mining,tech_mining,Goods,MINE-GOLD,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_gold_goods_mining_8, pm_gold_goods_mining_9, pm_gold_goods_mining_10), then continue that same step for every new PM. goods_input_electricity_add +2/generation, goods_input_industrial_robots_add +2/generation, goods_input_oil_add +2/generation, goods_input_software_add +0.5/generation, goods_output_gold_add +50/generation. Employment/domain side effects follow stat_rule MINE-GOLD; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_iron_goods_mining_13,Robotic Subsurface Iron Extraction,tech_mining_13,13,pmg_iron_mining,tech_mining,Goods,MINE-IRON,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_iron_goods_mining_8, pm_iron_goods_mining_9, pm_iron_goods_mining_10), then continue that same step for every new PM. goods_input_electricity_add +2/generation, goods_input_industrial_robots_add +2/generation, goods_input_oil_add +2/generation, goods_input_software_add +0.5/generation, goods_output_iron_add +100/generation. Employment/domain side effects follow stat_rule MINE-IRON; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_lead_goods_mining_13,Robotic Subsurface Lead Extraction,tech_mining_13,13,pmg_lead_mining,tech_mining,Goods,MINE-LEAD,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_lead_goods_mining_8, pm_lead_goods_mining_9, pm_lead_goods_mining_10), then continue that same step for every new PM. goods_input_electricity_add +2/generation, goods_input_industrial_robots_add +2/generation, goods_input_oil_add +2/generation, goods_input_software_add +0.5/generation, goods_output_gold_add +1/generation, goods_output_lead_add +50/generation. Employment/domain side effects follow stat_rule MINE-LEAD; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_oil_goods_mining_13,Robotic Subsurface Oil Extraction,tech_mining_13,13,pmg_oil_mining,tech_mining,Goods,MINE-OIL,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_oil_goods_mining_8, pm_oil_goods_mining_9, pm_oil_goods_mining_10), then continue that same step for every new PM. goods_input_industrial_robots_add +0.5/generation, goods_input_software_add +0.5/generation, goods_output_oil_add +25/generation. Employment/domain side effects follow stat_rule MINE-OIL; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_sulfur_goods_mining_13,Robotic Subsurface Sulfur Extraction,tech_mining_13,13,pmg_sulfur_mining,tech_mining,Goods,MINE-SULFUR,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_sulfur_goods_mining_8, pm_sulfur_goods_mining_9, pm_sulfur_goods_mining_10), then continue that same step for every new PM. goods_input_electricity_add +2/generation, goods_input_industrial_robots_add +2/generation, goods_input_oil_add +2/generation, goods_input_software_add +0.5/generation, goods_output_sulfur_add +50/generation. Employment/domain side effects follow stat_rule MINE-SULFUR; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
